trans_date_trans_time,cc_num,merchant,category,amt,gender,city_pop,trans_num,merch_lat,merch_long,age,trans_hour,trans_day_of_week,trans_weekend,trans_month,distance,avg_amt,total_transactions,total_fraud,fraud_rate,merchant_encoded,job_encoded,category_entertainment,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
2019-06-21 04:03:03,342319985983023,fraud_Williamson LLC,misc_pos,33.58,1,1988,70eeed9d00fe13f68e6e508a6c74714e,43.112161,-74.851569,41,4,4,0,6,104.83143147670911,94.12271032287404,2199,13,0.0059117780809458,669,181,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-11-06 21:27:43,377113842678100,"fraud_Hintz, Bauch and Smith",health_fitness,44.88,1,804,1900b0dbf84852e57ff5cafc99d8c476,39.097939,-75.541368,54,21,2,0,11,39.11477130607658,57.42922340061581,2923,7,0.0023947998631542,258,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-06-22 16:30:00,4859525594182537,"fraud_Bins, Balistreri and Beatty",shopping_pos,8.99,0,1228,3a9c4e221c4c67cc9d6516d8512dde8f,42.196971000000005,-75.979954,30,16,0,0,6,80.76471323902052,60.90358117326057,1466,11,0.0075034106412005,53,376,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-12-24 06:08:39,5559857416065248,fraud_Kling Inc,gas_transport,71.2,1,589,05134eba82c6f590d2aa921c3560fd01,42.055877,-122.796214,74,6,1,0,12,54.15278033643377,68.92065514103732,2198,13,0.0059144676979071,321,446,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-11-03 02:52:15,3576281490078437,fraud_Friesen-Stamm,gas_transport,70.29,1,1735,3d852fa11bf0d964b7325885548ed216,39.009544,-86.017996,29,2,6,1,11,58.99710144018786,102.6852645861601,737,9,0.0122116689280868,183,195,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-08-23 19:12:49,30135235368675,"fraud_Feil, Hilpert and Koss",food_dining,28.53,0,123373,b9e476fd6da2ade4c93ec22694837431,39.430372,-94.268566,26,19,4,0,8,32.93714307034316,87.72253642987249,2196,11,0.0050091074681238,170,171,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-04 16:55:20,180067151859700,"fraud_Hermiston, Pacocha and Smith",health_fitness,79.49,0,128354,c8f764ed30957bef77fb056fca107e94,41.789437,-87.804626,27,16,6,1,8,34.973259592850056,88.36294842537654,2191,9,0.004107713372889,248,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-21 21:09:53,30518206766474,"fraud_Roberts, Daniel and Macejkovic",kids_pets,7.7,0,1019,747bd79f8ccf496ce0183a4403dd6d1a,36.89071,-89.607225,40,21,5,1,9,19.587125740569725,58.83795547478419,2201,14,0.0063607451158564,519,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-07 17:51:38,6011104316292105,fraud_Spencer PLC,entertainment,161.19,0,1970,d13b6d89f2040c7c7ea1a2769c5dc8d7,37.676006,-79.234216,34,17,0,0,10,98.60176690453636,54.60830587589237,3642,7,0.0019220208676551,586,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-18 13:00:20,4294040533480516,"fraud_Larson, Quitzon and Spencer",travel,5.57,0,2206,9d4e55f6a57316ebc9134e652f57bf8d,33.033232,-81.779493,32,13,0,0,2,43.040972301117336,55.699371584699456,2196,15,0.0068306010928961,375,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-16 19:29:37,30235268718158,"fraud_Mante, Luettgen and Hackett",health_fitness,48.37,1,11250,c2e6ba7b8dd472eb1e2758ea5a0e5255,40.71559,-74.619672,42,19,1,0,6,83.27211023268855,72.9797312072893,2195,9,0.0041002277904328,406,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-06-17 11:15:01,3534330126107879,fraud_Strosin-Cruickshank,grocery_pos,102.07,1,1446,bc3bad2170852a431a8ab64cce0aa6d2,45.924501,-108.89077,42,11,2,0,6,71.04437006805709,97.99559890485968,2922,12,0.0041067761806981,608,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-12-17 06:50:55,2305336922781618,"fraud_Reilly, Heaney and Cole",gas_transport,45.92,1,1132,7a87dc7f8b1004473ad8bfb5dfe24ab7,41.142976,-91.865156,59,6,3,0,12,85.44760494695188,64.21016825829923,2199,10,0.0045475216007276,508,355,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-10-19 17:39:22,3575789281659026,fraud_Hickle Group,shopping_pos,2.84,0,2368,267b2c73f1f8cdabceb78d073c4ddf0c,38.962171000000005,-93.209191,30,17,5,1,10,60.34900959839055,56.93526255707763,4380,11,0.0025114155251141,252,148,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-26 01:29:42,4255397449664185994,fraud_Bernhard Inc,gas_transport,6.61,1,1263321,cc5406d5fc7a3707b913921e85473b99,32.503965,-96.774736,67,1,5,1,10,24.64312620578861,69.58269178082192,1460,8,0.0054794520547945,47,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-03-10 00:21:35,213120463918358,"fraud_Roob, Conn and Tremblay",shopping_pos,34.56,1,1758,0ca326ede1ef17ce8c6030ab15de26f9,33.74448,-92.0085,61,0,6,1,3,102.92525616415872,60.99994531784005,1463,4,0.0027341079972658,531,373,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-04-22 20:28:49,4584931703207308232,fraud_Bins-Tillman,entertainment,46.05,0,1263321,90bd0d40f47af099ab24e9278575a45a,32.720052,-97.064278,44,20,0,0,4,37.0764088883713,87.12964383561645,2190,0,0.0,56,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-26 20:35:54,3598304579370089,fraud_Schmeler-Howe,personal_care,15.6,1,409656,1e2e9bac049e9ccbecf99b437c0d4a40,37.995739,-96.34771,34,20,3,0,12,82.48639321566726,62.38248202670319,2921,10,0.0034234851078397,556,224,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-23 13:43:28,6506116513503136,fraud_Kuhn LLC,shopping_pos,8.41,0,144160,ac444fa795fbf6eb6e38c5c415e3cec7,33.142703999999995,-94.358378,36,13,6,1,8,130.70184759265254,91.57863776032777,2929,15,0.0051212017753499,349,435,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-16 21:46:34,213112402583773,fraud_Hamill-D'Amore,health_fitness,68.44,0,1523,483a4163164e9be787d346c0e7738e0d,33.871674,-83.016853,36,21,2,0,9,77.19706715719772,58.18129680365296,4380,16,0.0036529680365296,226,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-03 19:24:09,4344955088481397,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,74.8,1,2054,6cb912f5ca46e278a8258692be8e3059,41.356613,-79.937895,43,19,1,0,12,58.203080901036365,93.36211005002274,2199,10,0.0045475216007276,611,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-03-10 19:41:50,4642255475285942,fraud_Fadel Inc,health_fitness,7.85,0,46,7a69b2d69f94250e20f656be9518ea36,38.400937,-108.972522,32,19,1,0,3,86.85721484695516,59.12440264477884,4386,12,0.0027359781121751,166,443,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-10-27 23:49:23,6011693194885790,fraud_Osinski Inc,personal_care,100.56,0,2607,626408c111468b8639abf2ae85ace3a8,45.027959,-93.146711,24,23,1,0,10,71.51317325045285,52.77434307566239,3661,15,0.0040972411909314,465,266,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-09-27 09:00:28,4198470814557,fraud_Erdman-Kertzmann,gas_transport,70.53,0,2036,c99e733a350a1f0af29d423a3af20ece,41.308467,-95.381964,49,9,6,1,9,18.89629396084984,58.7876912568306,2928,12,0.0040983606557377,162,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-02-03 21:22:11,213195754007681,fraud_Rau-Robel,kids_pets,32.89,1,568,700d401a2c7f51d45e5508b3030368aa,42.147727,-93.108035,50,21,0,0,2,132.77225142435785,61.767604735883424,2196,8,0.0036429872495446,496,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-22 13:54:34,2266735643685262,fraud_Bins-Howell,personal_care,57.76,1,5901,77ec1760777951290a913f7f6cc120be,34.838607,-85.88126199999999,47,13,0,0,6,51.43507961854522,59.19739951906561,2911,9,0.0030917210580556,54,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-02 20:14:14,3512365128314616,fraud_Bartoletti and Sons,personal_care,40.16,1,35439,82906db791424132d9529b27703af86e,38.752971,-89.420304,34,20,6,1,6,91.3477369234988,54.63269362577108,2918,8,0.0027416038382453,23,261,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-23 00:35:34,213113028819344,"fraud_Haley, Jewess and Bechtelar",shopping_pos,5.9,0,6460,c7b3d272571639fd21fbe6ef66651ce0,43.500904,-76.68193199999999,60,0,0,0,9,77.04689139475704,69.20487039563437,1466,7,0.0047748976807639,224,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-22 11:56:16,213126662687660,fraud_Miller-Hauck,grocery_pos,49.87,1,248858,01bbd13e46ca7b9830abdd0e3b985c1d,28.380470000000003,-99.411159,49,11,2,0,1,96.56300733237444,62.577089995431706,2189,7,0.0031978072179077,427,486,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-12-14 15:28:41,5359543825610251,fraud_Block Group,misc_pos,1.79,1,18182,f80059e9a06435ddbb0e28c951c57c23,46.502101,-112.061365,44,15,5,1,12,106.96521824639731,66.91849657534247,2920,0,0.0,57,163,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-02-21 23:08:46,4671727014157745,fraud_O'Hara-Wilderman,food_dining,73.71,1,2304,a0313f335a95a8774f47cfb29e0f71b1,40.695267,-86.328524,63,23,3,0,2,63.53656457623264,60.122544581618655,2916,5,0.0017146776406035,458,399,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-21 10:06:33,4800395067176717,fraud_Jaskolski-Vandervort,misc_net,212.91,1,1063,2a925a5a0867c083f50bc106d1f46b30,41.278332,-96.887862,90,10,3,0,2,47.19740325655624,64.63221052631579,2185,11,0.0050343249427917,281,395,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-04-07 14:41:29,676372984911,fraud_Tillman LLC,travel,9.07,0,242,b4d8d9c61959be9fcf4060b2393205da,39.332424,-98.408901,32,14,1,0,4,47.23015029796016,60.07083584543711,3649,13,0.0035626198958618,621,475,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-14 00:58:12,348379466427142,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,1.2,1,139650,41c22461487824f6d0e9ae32f80aa486,28.946051,-79.748317,62,0,3,0,2,125.95198933895874,68.62099247091034,1461,7,0.0047912388774811,32,119,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-04-09 21:35:23,341542810616333,fraud_Brown Inc,kids_pets,3.76,1,464,a89e96fb6c3550d76859974a8187db5d,38.571314,-93.742324,59,21,1,0,4,74.59380880800133,58.6526222826087,1472,14,0.0095108695652173,78,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-11-03 16:56:25,2712209726293386,fraud_Beier and Sons,home,70.44,0,378909,a825540c7c7b1379c02061bcc7b1a64e,30.497299,-91.040573,43,16,1,0,11,14.33164298243111,90.74712259835316,4372,5,0.0011436413540713,41,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-08-20 14:42:22,3595111028444131,fraud_Goyette-Gerhold,kids_pets,18.83,1,1120,7346c49938a5041021313ebc0105a397,36.488484,-90.561582,62,14,1,0,8,55.1285357926746,64.6529218106996,729,5,0.0068587105624142,202,461,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10-23 04:40:01,36913587729122,fraud_Schamberger-O'Keefe,grocery_pos,215.46,0,84106,b3a4ef0d8c2a4e3a7b23a1868a315622,43.790091,-116.249017,48,4,2,0,10,21.36103885375204,88.54726723427629,3641,5,0.001373249107388,550,252,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-01 19:03:07,2268221587779419,fraud_Gottlieb Group,kids_pets,10.44,0,299480,ad28c32506fb88b50f1cc5927e379f76,45.383331,-122.586349,35,19,2,0,7,34.51240051039745,88.76531506849315,730,3,0.0041095890410958,197,457,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-10-07 20:14:35,4400011257587661852,fraud_Fahey Inc,kids_pets,27.96,0,509,87e846854b5911dd21c9da148d12343c,42.070954,-98.532864,40,20,2,0,10,67.15697647638854,60.65907508532423,2930,16,0.0054607508532423,169,312,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-02-11 12:06:54,5359543825610251,"fraud_Terry, Johns and Bins",misc_pos,9.12,1,18182,75937e952bd6ace31ee79e3a971e7030,45.907846,-111.374598,43,12,0,0,2,22.82772952593577,66.91849657534247,2920,0,0.0,615,163,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-30 03:30:04,2657850734909997,fraud_Balistreri-Nader,misc_pos,11.57,1,673342,82f32fd38ff3d27dc3937d561cfeafc1,43.066158,-82.641988,73,3,6,1,8,85.80034048777794,68.30130642954856,1462,10,0.0068399452804377,21,480,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-19 12:48:10,343472729187663,fraud_Jast Ltd,shopping_net,7.02,0,1368,ebc66ded069c70d31770cfa23d0b58cc,43.96685,-71.04656700000001,48,12,6,1,7,35.53534919975054,64.82763822525598,1465,8,0.0054607508532423,282,323,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-05-03 20:26:06,2242542703101233,fraud_Kozey-Boehm,shopping_net,6.8,1,564,f1e841000d13f414611d9447525efddb,37.539674,-84.783392,23,20,4,0,5,121.03914257618372,70.36976239433402,4377,15,0.0034270047978067,337,333,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-03-23 23:11:52,6506982560413523,fraud_Prosacco LLC,personal_care,105.33,0,36438,dd7c29b8647647c2b97884a35c4ef551,33.096415,-93.343359,33,23,5,1,3,61.97785921255321,88.21462534059945,1468,9,0.0061307901907356,489,440,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-09-21 15:57:07,4450831335606294,fraud_Dooley Inc,shopping_pos,1.14,0,1760,fcba791564ac77501392aa5b9b9b5c54,33.639861,-95.112736,48,15,0,0,9,108.5425817745127,66.42870085470086,2925,12,0.0041025641025641,141,316,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-10 22:00:49,4716561796955522,"fraud_Haley, Batz and Auer",health_fitness,69.42,0,743,f15223c8039ad381c30440077490f91c,47.670553000000005,-113.217377,47,22,1,0,3,72.9638639031757,52.53786712485682,4365,11,0.0025200458190148,223,492,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-09-21 10:06:49,180048185037117,"fraud_Monahan, Bogisich and Ledner",misc_pos,72.79,0,71485,5c1593883a1620801b550e9008c0d202,40.378855,-75.24392399999999,45,10,5,1,9,74.85584162102342,87.32806709265176,4382,14,0.0031948881789137,431,269,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-01 23:36:42,3589289942931264,fraud_Berge-Ullrich,home,111.78,0,343,f2b97e3a49bb33d797750aeb659435a7,43.708373,-98.011205,47,23,6,1,9,33.96358029959372,61.30808196721311,3660,16,0.0043715846994535,46,131,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-06-04 07:36:50,344709867813900,"fraud_Moore, Dibbert and Koepp",misc_net,94.37,0,50835,f7c0f805354914fc5821e29f4db5726a,26.618715,-82.400172,33,7,1,0,6,130.92568749357395,89.37802736602053,4385,14,0.0031927023945267,434,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-10 18:33:56,30270432095985,fraud_Boyer PLC,misc_pos,2.0,0,725,e1d1665375e169f05b658b467eb849e4,39.68681,-90.312616,46,18,0,0,6,126.13325345748054,56.47913479052823,4392,15,0.003415300546448,70,179,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-19 10:43:40,344342339068828,fraud_Stark-Batz,entertainment,6.5,0,5989,75374a748b250163fc8a9b0e4ea6d743,30.612113,-80.583314,52,10,6,1,1,117.77583530472847,64.41658302919707,2192,8,0.0036496350364963,595,449,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-22 06:44:40,213154573301411,"fraud_Baumbach, Feeney and Morar",shopping_net,102.42,1,965,255e4bc3fe7c9071cdce9d57391d9fe1,39.12523,-86.57184000000001,37,6,0,0,7,103.53568234268609,99.39962635869566,1472,14,0.0095108695652173,31,230,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-03-18 12:38:58,3560797065840735,"fraud_Hermiston, Pacocha and Smith",health_fitness,33.07,0,77,1a2862eef42d33038da612d7e060bab0,46.312396,-101.910955,30,12,2,0,3,52.13897164878467,53.94167313398768,4381,11,0.0025108422734535,248,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-17 11:37:40,3597980945245815,fraud_Bahringer-Streich,food_dining,4.86,1,11253,7a8a60b215b632a37f2c1efa1dad8e1e,34.832217,-94.277225,63,11,4,0,4,87.80407228043472,62.91331978319783,738,9,0.0121951219512195,19,411,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08 05:36:29,4412720572684931,fraud_Friesen Inc,shopping_pos,1.05,1,776,7c99e54b1fe33a0490d2c846acd20420,37.324691,-74.89537299999999,71,5,6,1,11,83.97331789581813,76.70662125340598,734,10,0.0136239782016348,179,370,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-07 08:12:11,5596347693144598,fraud_Hintz-Bruen,grocery_net,76.7,1,68211,946b7eaf3235798af20f7ad2e9de8cb6,30.351163,-90.451542,79,8,2,0,10,44.55687846349257,67.20001823985409,2193,10,0.0045599635202918,259,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-07-01 17:18:29,30487648872433,fraud_Gibson-Deckow,entertainment,59.78,0,350,2785ff7a72b4afc4e8de63eeb1514e02,37.487505,-85.682641,64,17,0,0,7,80.2768771402784,60.02197278911565,1470,12,0.0081632653061224,190,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08 10:55:03,213141712584544,fraud_Kilback LLC,grocery_pos,164.61,0,19685,65d97f6136dd59d64e60bbf39c97420b,32.208023,-89.636445,35,10,0,0,6,46.07655059595907,87.7539235872798,4371,3,0.0006863417982155,316,197,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-10-07 18:32:40,6526955903501879,fraud_Padberg-Sauer,home,110.43,0,276002,558ddd6c7fe4bd7510ac99952ce30915,27.133785,-82.55903,69,18,2,0,10,131.5164950334172,70.04508771929825,741,11,0.0148448043184885,471,294,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-06-25 12:55:01,4996263498048679,"fraud_Towne, Greenholt and Koepp",shopping_net,138.94,0,1930,13ffdc314af85d0d853799a4788dca4b,42.294887,-125.006657,37,12,3,0,6,80.28242781966799,57.5558771331058,1465,7,0.004778156996587,630,494,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-05-18 04:01:09,676281772837,fraud_Auer-West,shopping_net,330.87,0,3430,644a917ead093e8abd847c57466fbf9b,31.311673,-83.48938299999999,69,4,5,1,5,92.68155528300728,73.36529384965831,2195,9,0.0041002277904328,13,140,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-15 03:58:20,3525668150756629,fraud_Spencer-Runolfsson,misc_pos,31.49,1,137,86ac15b966b9f4d480d2c8a971223e2c,45.485047,-86.94931899999999,29,3,1,0,10,96.24384482654835,98.76395776566756,1468,11,0.0074931880108991,587,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-02-17 08:10:36,4471568287204,fraud_Morissette PLC,shopping_pos,4.34,1,3402,584897020df0d5063261963ff4640ab7,36.30304,-79.240549,91,8,6,1,2,29.4417841307543,66.36912954078136,1459,7,0.0047978067169294,438,251,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-06-03 08:48:45,30175986190993,fraud_Emard Inc,gas_transport,97.09,0,516,37115be84a3230c31d9220406e905fad,47.562956,-95.224974,53,8,0,0,6,57.7922639586258,61.667867672266034,2917,8,0.0027425437092903,157,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-29 17:50:43,4302480582202074,fraud_Champlin and Sons,home,33.39,1,128715,ce7a165cf6f7abac5e74dde0163c5cf2,43.281335,-86.90414200000001,24,17,2,0,5,53.31442361516991,57.35247261774371,3652,12,0.0032858707557502,89,227,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-06-01 16:33:00,4646845581490336108,"fraud_Konopelski, Schneider and Hartmann",food_dining,47.14,0,4056,bbdd2b0adcaf0b78564eb706056b09c8,40.648197,-74.092422,29,16,0,0,6,84.191111206524,91.5275697865353,3654,8,0.0021893814997263,331,194,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18 19:01:31,30238755902988,fraud_Ankunding LLC,shopping_net,1.76,0,1766,5e1ea4ca44c566c5e465297ac05ea067,31.516547,-97.345756,44,19,5,1,7,102.94549722062524,54.958951705195695,4369,12,0.0027466239414053,8,351,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-14 14:33:30,213161869125933,fraud_Frami Group,entertainment,56.9,0,190,3826ddde25b5bff7c0f899c86c44d79f,45.041629,-70.654875,50,14,4,0,8,48.30010744097429,59.81823101409732,2199,9,0.0040927694406548,178,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-08 07:03:34,378858024506425,fraud_Gleason-Macejkovic,shopping_net,1.98,0,17047,31ab83e682a14751acb57000f1224959,33.515446000000004,-111.014036,85,7,5,1,2,87.43741337742723,65.00795779441798,1469,12,0.0081688223281143,193,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-12-22 23:46:24,6011724471098086,fraud_Emmerich-Rau,personal_care,23.34,0,3684,c0c27d39d5961cbdb54916dbf7d6337d,45.459588,-119.768778,39,23,1,0,12,105.96880137883946,88.70429745275267,3651,7,0.0019172829361818,159,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-14 00:28:33,2256234701263057,"fraud_Jones, Sawayn and Romaguera",misc_net,9.05,1,2971,e59a110638eb9e855ae041daa8f9caf1,42.970604,-73.026551,71,0,4,0,6,93.9974153948158,70.25892905866303,1466,10,0.0068212824010914,293,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-09-16 01:39:45,2383461948823908,fraud_Bartoletti-Wunsch,gas_transport,46.02,1,1892,252116a23d1ab1bbe4ad51aa3cb664ab,43.266445,-70.29035999999999,64,1,2,0,9,72.95558922022057,59.288058683043324,2931,15,0.0051177072671443,24,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-28 05:02:38,344342339068828,fraud_Haag-Blanda,food_dining,46.78,0,5989,5f07d48786448b7cde9ec95c0660dc3c,30.842893,-82.167355,53,5,0,0,12,92.26529768622429,64.41658302919707,2192,8,0.0036496350364963,215,449,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-23 14:13:15,501899453424,"fraud_Windler, Goodwin and Kovacek",home,21.62,0,67082,52dc3b1f6b5f36a959962ac2d95ba4cb,34.749103000000005,-85.54875799999999,49,14,1,0,4,91.17980790299175,66.66652986776106,2193,8,0.0036479708162334,672,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-24 15:26:31,639030014711,fraud_Kassulke Inc,entertainment,75.58,1,639,f9541cdc01066ffa19cb2a5d05abf457,36.476282,-88.595173,38,15,3,0,12,91.24387436573568,90.67795501022496,1467,8,0.0054533060668029,294,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-12 11:07:08,4788103653396,fraud_Vandervort-Funk,grocery_pos,67.22,0,36784,5d0832b7316bcb66d1d22d632cbeb59b,38.970164,-83.96197,79,11,5,1,12,78.15788030540712,71.97907167235495,1465,8,0.0054607508532423,645,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-06-10 19:05:17,4128027264554082,"fraud_Haley, Batz and Auer",health_fitness,1.96,1,1831,cd8b2c5ed196aa61709430b829296fda,39.917886,-83.103673,65,19,0,0,6,78.23372667259231,61.85223690205012,2195,11,0.00501138952164,223,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-12 15:24:01,3557442674264531,fraud_Zboncak Ltd,food_dining,4.22,0,460,fa4104b6ecfabf3f3d1939af634801ae,39.914794,-82.73286,16,15,6,1,7,14.334359427855578,77.31971621621621,740,11,0.0148648648648648,686,267,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09 15:20:58,4777065439639721,fraud_Roob-Okuneva,health_fitness,75.3,1,737,8e6b9ab0a639bcdbdfbeb3a9afcd2f03,39.388334,-75.675033,32,15,3,0,5,84.98209700059093,97.683348540146,2192,11,0.0050182481751824,532,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-06-28 21:59:00,3597926034019603,fraud_Pollich LLC,home,6.16,1,9496,afcc5a26dd6cfb5d7158788daa1854eb,34.571484000000005,-89.88132399999999,27,21,6,1,6,78.42089647135488,61.55182626538988,1462,7,0.0047879616963064,481,204,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-08-23 18:17:09,345933964507467,"fraud_Fadel, Mertz and Rippin",entertainment,50.19,0,718,326c042f06e908375598d06fdd884bcd,39.218938,-75.172012,34,18,4,0,8,90.21272903910734,56.59390132480585,4378,11,0.0025125628140703,167,391,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20 22:04:50,375248307838179,"fraud_Bahringer, Bergnaum and Quitzon",home,126.3,1,571,22d4d9435c8ad9867870fafd5dab56f8,38.215762,-80.119493,53,22,1,0,10,71.31438587435932,60.65454452054794,2920,0,0.0,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-04-28 20:58:10,6506116513503136,fraud_Stoltenberg-Beatty,shopping_pos,9.57,0,144160,a748f58455b9648d479cd02e23cc7942,32.224099,-95.018109,36,20,1,0,4,27.43378278623944,91.57863776032777,2929,15,0.0051212017753499,601,435,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-12-16 18:05:41,4195832462863385,"fraud_Torp, Muller and Borer",health_fitness,22.76,0,1146,6798c8d62a2412dd78aa7072cec7dc1d,39.376119,-89.99484,90,18,0,0,12,80.99693187596819,60.02181198910082,734,4,0.0054495912806539,624,187,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-10-10 15:50:54,340953839692349,fraud_Brown Inc,kids_pets,14.17,1,134056,38e95977fc083c112c251e8fff474cad,42.269021,-82.562054,40,15,5,1,10,44.19037628545026,55.6802850877193,3648,12,0.0032894736842105,78,135,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-04-06 18:50:13,4302480582202074,fraud_Kilback Group,food_dining,4.16,1,128715,7c401f0e086713659522d5c061e0585c,43.24964,-86.234646,23,18,5,1,4,2.231583944226561,57.35247261774371,3652,12,0.0032858707557502,315,227,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-13 07:32:20,6011109736646996,fraud_Kling-Grant,grocery_net,46.72,0,186140,2e4507deb103b1199c1ffbb87dbc704e,33.268483,-78.284189,36,7,6,1,10,117.33656045045494,87.44277180132752,4369,2,0.0004577706569008,324,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-10-17 04:23:48,676245600876,fraud_Huels-Nolan,gas_transport,107.0,0,459921,ac0eca920625b5c166fbe38e502c5acd,26.064989,-80.793704,60,4,5,1,10,98.68582347694216,70.8243469387755,1470,11,0.0074829931972789,273,227,0,0,1,0,0,0,0,0,0,0,0,0,0,0
